x_pos, y_pos, orientation, steering_angle, speed
13.571, 10.1435, 2.21439, -0.614639, 11.4972
14.9882, 11.0975, -0.380323, -0.888878, 11.5203
15.7493, 12.1149, 0.127636, -0.418242, 11.5085
16.9379, 12.224, -0.203465, -0.328047, 11.5281
18.0353, 11.7414, -0.640393, -0.317476, 11.5452
18.9363, 10.9859, -0.955668, -0.280187, 11.5741
19.4653, 9.91215, -1.33532, -0.279722, 11.6067
19.5715, 8.74401, -1.68616, -0.270042, 11.6196
19.2406, 7.60779, -2.05912, -0.27251, 11.6404
18.4423, 6.72004, -2.47884, -0.284169, 11.6558
17.3818, 6.17155, -2.87414, -0.285193, 11.6726
16.1558, 6.1763, 2.96683, -0.291936, 11.6845
15.1543, 5.43187, -3.09618, -0.169683, 11.7028
13.9528, 5.47256, 2.99095, -0.156409, 11.7234
12.8532, 4.70238, -2.98227, -0.061938, 11.7575
11.6535, 4.48004, -3.01567, -0.0468723, 11.7934
10.4546, 4.30229, -3.03613, -0.0332067, 11.8284
9.23896, 4.2005, -3.05551, -0.0188737, 11.8359
8.02969, 4.0863, -3.05329, -0.00752399, 11.8446
6.8188, 3.9721, -3.03194, 0.00748807, 11.8764
5.60274, 3.8274, -2.99977, 0.0182465, 11.9103
4.40691, 3.61059, -2.94741, 0.0282342, 11.9396
3.20056, 3.32332, -2.88787, 0.0352296, 11.9706
2.0234, 2.9712, -2.8229, 0.041343, 11.993
0.855624, 2.56052, -2.76971, 0.0407161, 12.0163
-0.287284, 2.10611, -2.70991, 0.0463145, 12.0244
-1.39159, 1.57658, -2.6458, 0.0490299, 12.0381
-2.44532, 0.948968, -2.5695, 0.0522084, 12.0446
-3.43426, 0.2628, -2.49424, 0.0542515, 12.0465
-4.37959, -0.513333, -2.41919, 0.053671, 12.0579
-5.26547, -1.35949, -2.34094, 0.0551122, 12.0675
-6.10537, -2.2519, -2.27676, 0.0528954, 12.0694
-6.86925, -3.22445, -2.21348, 0.0469721, 12.1002
-7.55315, -4.24712, -2.13339, 0.0511261, 12.1215
-8.17468, -5.31655, -2.068, 0.048124, 12.1488
-8.72148, -6.43444, -1.99398, 0.0503619, 12.1648
-9.17682, -7.59424, -1.91036, 0.0548963, 12.1954
-9.5357, -8.78186, -1.83338, 0.0538342, 12.1994
-9.78062, -9.99734, -1.74948, 0.0538858, 12.2169
-9.95608, -11.2222, -1.68322, 0.0495557, 12.2192
-10.0673, -12.4752, -1.62948, 0.0436542, 12.2501
-10.0555, -13.7188, -1.54419, 0.0495553, 12.2809
-9.98768, -14.9775, -1.48583, 0.0453184, 12.3001
-9.8191, -16.2274, -1.4142, 0.0467212, 12.3101
-9.56992, -17.4799, -1.35113, 0.0445643, 12.3324
-9.22726, -18.696, -1.27589, 0.0471903, 12.3444
-8.78381, -19.8834, -1.19366, 0.0501789, 12.3742
-8.29393, -21.0688, -1.15121, 0.0398409, 12.3869
-7.74965, -22.2184, -1.09577, 0.0408681, 12.3998
-7.15755, -23.3617, -1.06466, 0.0324419, 12.4205
-6.50762, -24.4451, -1.02225, 0.0289268, 12.4251
-5.80296, -25.5204, -0.973853, 0.0315682, 12.4366
-5.06217, -26.5969, -0.943945, 0.027905, 12.4658
-4.27608, -27.6136, -0.890311, 0.0336519, 12.486
-3.44949, -28.6113, -0.851025, 0.0319338, 12.5187
-2.5802, -29.5889, -0.814204, 0.0312398, 12.5273
-1.64924, -30.4844, -0.758369, 0.0329403, 12.5548
-0.695109, -31.3602, -0.705625, 0.0377557, 12.5595
0.325716, -32.1531, -0.637444, 0.0422601, 12.5723
1.38641, -32.9332, -0.595876, 0.0381911, 12.5872
2.49225, -33.6527, -0.541785, 0.0400497, 12.6142
3.63885, -34.3291, -0.487513, 0.0429837, 12.6397
4.8233, -34.8756, -0.412371, 0.0455957, 12.6689
6.04077, -35.3496, -0.353636, 0.0406643, 12.6968
7.29459, -35.7519, -0.290798, 0.0406676, 12.7282
8.57494, -36.0592, -0.218317, 0.0431428, 12.7611
9.87195, -36.2892, -0.149783, 0.044462, 12.7671
11.1895, -36.4418, -0.0749158, 0.0496308, 12.7911
12.5264, -36.495, -0.00325995, 0.0500083, 12.8048
13.8735, -36.4868, 0.051656, 0.0463778, 12.8322
15.207, -36.396, 0.108825, 0.0447649, 12.8434
16.5347, -36.2347, 0.162273, 0.043148, 12.8521
17.858, -36.005, 0.211695, 0.0409629, 12.8602
19.1726, -35.7053, 0.271037, 0.0444824, 12.8932
20.4516, -35.3056, 0.334514, 0.044035, 12.9151
21.7298, -34.8606, 0.384038, 0.0425301, 12.9492
22.9812, -34.342, 0.436891, 0.0421793, 12.9803
24.2111, -33.7645, 0.47295, 0.0346529, 13.0182
25.4521, -33.1654, 0.515254, 0.0403048, 13.0332
26.6213, -32.4586, 0.581848, 0.0444244, 13.0615
27.7837, -31.6971, 0.645444, 0.0503094, 13.0882
28.8737, -30.8695, 0.70954, 0.0514865, 13.0955
29.9028, -29.9706, 0.775099, 0.0513843, 13.1306
30.9206, -29.0294, 0.819458, 0.0478023, 13.1674
31.8331, -28.0162, 0.89398, 0.0526913, 13.1832
32.6881, -26.9271, 0.975367, 0.059209, 13.2196
33.4478, -25.7797, 1.05306, 0.0598365, 13.2271
34.1348, -24.564, 1.12016, 0.0561122, 13.2633
34.742, -23.3193, 1.17517, 0.0498267, 13.2785
35.3018, -22.0504, 1.22999, 0.0506227, 13.2969
35.8176, -20.762, 1.27826, 0.0512527, 13.3102
36.2494, -19.4449, 1.33752, 0.0538989, 13.3315
36.5814, -18.1007, 1.4029, 0.0548135, 13.3553
36.8217, -16.7274, 1.47348, 0.0571339, 13.3836
36.9435, -15.3339, 1.56222, 0.064168, 13.3933
36.9388, -13.9349, 1.64434, 0.0628655, 13.4172
36.8646, -12.5334, 1.72055, 0.0656567, 13.4309
36.6603, -11.1454, 1.80251, 0.0662004, 13.4498
36.3622, -9.76745, 1.88572, 0.0697656, 13.4805
35.9062, -8.43804, 1.97578, 0.0678637, 13.5126
35.3909, -7.12631, 2.04365, 0.0648154, 13.5481
34.7573, -5.8634, 2.10637, 0.0568147, 13.5828
34.0571, -4.64812, 2.1775, 0.0587145, 13.6162
33.2729, -3.46146, 2.23349, 0.0539339, 13.642
32.4188, -2.32434, 2.3171, 0.0649818, 13.666
31.455, -1.26146, 2.40007, 0.0669121, 13.6855
30.3912, -0.336072, 2.51737, 0.077652, 13.7045
29.2169, 0.448556, 2.63473, 0.0796499, 13.7257
27.9713, 1.13448, 2.75462, 0.0874411, 13.7581
26.6559, 1.67026, 2.87343, 0.0900765, 13.7903
25.2789, 1.96604, 3.01768, 0.0931336, 13.8044
23.8663, 2.09038, -3.12908, 0.094052, 13.8212
23.8804, 4.5757, 1.50887, 2.80139, 13.8574
23.8154, 5.89395, 1.25671, 2.86338, 13.8493
24.6184, 7.10511, 0.75284, 2.85538, 13.8692
25.9313, 7.74585, 0.186172, 2.83169, 13.8918
27.3677, 7.63294, -0.355121, 2.8261, 13.9058
28.5689, 6.88251, -0.858626, 2.82929, 13.9396
29.4448, 5.80538, -1.22554, 2.86091, 13.9643
29.8691, 4.47999, -1.54878, 2.89229, 13.9934
29.8682, 3.08677, -1.83522, 2.91798, 14.0171
29.3747, 1.74396, -2.12206, 2.94065, 14.0461
28.5336, 0.599701, -2.38332, 2.95882, 14.0679
27.3787, -0.238887, -2.65818, 2.9676, 14.0812
26.0458, -0.800317, -2.8753, 2.99132, 14.1002
24.6022, -0.992937, -3.10111, 3.00476, 14.1229
23.1627, -0.90947, 2.98209, 3.01464, 14.143
21.8183, -1.50339, 3.0714, 3.02165, 14.1535
20.5364, -2.25946, -3.0777, 3.03995, 14.1621
19.0735, -2.1997, 3.05305, 3.05202, 14.1884
17.7298, -2.87827, -3.09616, 3.05928, 14.1964
16.2868, -2.82156, 3.06616, 3.0694, 14.2144
14.936, -3.5203, -3.0745, 3.07, 14.2364
13.479, -3.56032, 3.1194, 3.08087, 14.2518
12.1538, -4.33011, -2.98832, 3.09051, 14.2825
10.7013, -4.51933, -3.04396, 3.10146, 14.3
9.22733, -4.62304, -3.08446, 3.11341, 14.3191
7.74471, -4.67986, -3.11728, 3.11967, 14.35
6.25976, -4.72337, -3.13476, 3.1248, 14.3721
4.79705, -4.75532, -3.13134, 3.13458, 14.4031
3.3067, -4.82495, -3.07825, 3.15748, 14.4337
1.83191, -5.00236, -3.00022, 3.17386, 14.4455
0.359937, -5.2361, -2.9416, 3.17781, 14.4557
-1.05729, -5.62307, -2.84271, 3.18948, 14.476
-2.44677, -6.11153, -2.74285, 3.19878, 14.4907
-3.78291, -6.73997, -2.64985, 3.19859, 14.5167
-5.04483, -7.51672, -2.52583, 3.20966, 14.5331
-6.19468, -8.43919, -2.39804, 3.21552, 14.5381
-7.23688, -9.48354, -2.28674, 3.21285, 14.5626
-8.19397, -10.6331, -2.18184, 3.21263, 14.5913
-8.96821, -11.9105, -2.04225, 3.22081, 14.6196
-9.57269, -13.2713, -1.92507, 3.21561, 14.6263
-9.96813, -14.7108, -1.7708, 3.22499, 14.6557
-10.153, -16.2034, -1.62506, 3.22585, 14.6905
-10.0872, -17.7027, -1.45462, 3.23383, 14.712
-9.79149, -19.1847, -1.28831, 3.23762, 14.7345
-9.33279, -20.6281, -1.1715, 3.22601, 14.7424
-8.67967, -21.9984, -1.03846, 3.22571, 14.7574
-7.82348, -23.262, -0.904455, 3.2228, 14.7669
-6.83436, -24.4247, -0.779837, 3.22172, 14.7957
-5.70575, -25.4797, -0.666594, 3.21784, 14.817
-4.43176, -26.3275, -0.539592, 3.21343, 14.8271
-3.09733, -27.0914, -0.461716, 3.2, 14.8384
-1.71366, -27.785, -0.40495, 3.18972, 14.8542
-0.278109, -28.3502, -0.326651, 3.19009, 14.8649
1.1923, -28.818, -0.24746, 3.19254, 14.8932
2.70513, -29.219, -0.203878, 3.18251, 14.9133
4.2323, -29.565, -0.170515, 3.17553, 14.9494
5.78095, -29.8205, -0.131446, 3.17099, 14.9815
7.33539, -29.9667, -0.0697308, 3.17417, 14.9985
8.89153, -30.051, -0.0402114, 3.16431, 15.0303
10.4753, -30.0496, 0.0132815, 3.16731, 15.0698
12.0545, -30.0283, 0.0533308, 3.16968, 15.1041
13.6162, -29.9164, 0.0956298, 3.16798, 15.1318
15.182, -29.7721, 0.129031, 3.16739, 15.1529
16.7447, -29.5236, 0.194476, 3.1759, 15.1743
18.3051, -29.1862, 0.266607, 3.18383, 15.1847
19.8086, -28.7169, 0.321675, 3.17539, 15.1945
21.3358, -28.2104, 0.351301, 3.1678, 15.2263
22.8253, -27.6472, 0.405635, 3.17434, 15.2466
24.2922, -26.9996, 0.460541, 3.17689, 15.2628
25.7088, -26.2568, 0.524248, 3.17925, 15.2989
27.1085, -25.4514, 0.577256, 3.17976, 15.3292
28.4511, -24.565, 0.642542, 3.18385, 15.3577
29.7231, -23.6075, 0.698195, 3.18145, 15.3699
30.9087, -22.5175, 0.786348, 3.18764, 15.388
32.0049, -21.3356, 0.885143, 3.19609, 15.4265
33.0115, -20.0854, 0.954467, 3.19094, 15.4386
33.9332, -18.7588, 1.025, 3.18947, 15.4466
34.8204, -17.4068, 1.07295, 3.18671, 15.4786
35.5781, -15.9742, 1.14737, 3.18929, 15.4922
36.2474, -14.4966, 1.22028, 3.19193, 15.5011
36.8043, -12.9785, 1.3073, 3.19881, 15.5221
37.1484, -11.3986, 1.42666, 3.20657, 15.5459
37.3389, -9.77613, 1.55482, 3.21678, 15.5783
37.3854, -8.14789, 1.66148, 3.21796, 15.5954
37.2438, -6.52896, 1.75118, 3.20904, 15.6191
36.9954, -4.91833, 1.81531, 3.199, 15.6317
36.5874, -3.34775, 1.927, 3.21014, 15.6597
36.0054, -1.82162, 2.03776, 3.21359, 15.6971
35.275, -0.351511, 2.13704, 3.21203, 15.7249
34.3598, 0.990181, 2.25409, 3.21258, 15.7381
33.3309, 2.25572, 2.37299, 3.21948, 15.754
32.1374, 3.36527, 2.5141, 3.2278, 15.7907
30.7866, 4.27089, 2.6772, 3.23729, 15.8217
29.3137, 4.99056, 2.8157, 3.23421, 15.8443
27.7567, 5.4441, 2.98651, 3.2418, 15.8688
26.1425, 5.60877, -3.11272, 3.24805, 15.9049
28.3271, 8.16348, 0.0134196, 5.67769, 15.933
29.7817, 7.87244, -0.844079, 5.74676, 15.9195
29.7258, 6.20298, -2.2491, 5.6889, 15.9478
27.9698, 6.36745, 2.24324, 5.59894, 15.9629
26.7145, 5.77802, 2.51284, 5.89146, 15.9842
25.2862, 4.45448, -3.14104, 6.14743, 16.0147
23.6481, 4.77834, 2.8388, 6.14083, 16.0426
22.2657, 5.75432, 2.43894, 6.11757, 16.075
20.6568, 6.28433, 2.70157, 6.27103, 16.0901
19.0486, 6.70606, 2.92246, 6.34401, 16.0942
17.3825, 6.82804, -3.13567, 6.3762, 16.1265
18.6028, 6.44935, -0.0559633, 7.50932, 16.1337
18.4024, 6.64789, -1.00037, 7.51991, 16.1469
18.4382, 6.78986, -1.35881, 7.54132, 16.1678
19.8342, 7.31059, 1.74178, 7.47185, 16.2192
19.6862, 8.21544, -1.65608, 4.91308, 16.2095
21.7815, 7.2774, -2.60434, 5.55497, 16.1876
21.5394, 7.5573, 0.505619, 4.54664, 16.0633
22.9235, 8.51392, -1.40343, 5.47337, 16.0572
23.5135, 9.49487, -0.573845, 5.80925, 16.0431
24.8989, 9.72139, -0.21663, 6.09522, 16.0228
24.8002, 7.41836, -2.08461, 5.77252, 16.0667
22.7993, 7.97601, 1.98086, 5.57228, 16.0785
22.0871, 5.89594, -2.83271, 6.11122, 16.0492
20.5344, 5.34106, -3.00518, 6.14415, 16.0565
18.9034, 5.35867, 3.01, 6.14404, 16.0743
17.7823, 5.38847, 2.9713, 6.17471, 16.0524
16.6924, 5.97062, 2.65335, 6.12655, 16.0122
15.263, 6.74083, 2.47813, 6.15348, 16.0156
14.2116, 8.03494, 2.19592, 6.15556, 16.0443
13.393, 9.47058, 2.01115, 6.17779, 16.0731
12.4359, 10.8399, 2.07963, 6.24692, 16.0903
11.4561, 12.1928, 2.17596, 6.29184, 16.1056
10.2824, 13.4053, 2.4028, 6.35541, 16.1422
8.93781, 14.3818, 2.63705, 6.3897, 16.1572
7.3814, 14.8891, 2.9942, 6.44119, 16.1821
5.76603, 14.8002, -2.89205, 6.47463, 16.2063
6.88334, 14.6389, 0.0626477, 4.1691, 16.2291
4.21764, 17.2758, 2.17086, 2.87568, 16.2312
4.76115, 19.6435, 1.55583, 2.99299, 16.2675
5.08002, 21.2996, 1.21853, 2.97694, 16.2985
5.47248, 22.9462, 1.10791, 3.01813, 16.3369
4.58141, 24.7213, 1.7934, 3.21429, 16.3614
2.41347, 22.9984, -1.64792, 3.78087, 16.4069
1.98044, 21.7523, -1.16574, 3.6276, 16.4238
3.76801, 21.1938, 0.266829, 3.7088, 16.4268
3.85474, 23.3595, 2.52058, 3.86016, 16.4406
2.43554, 23.9578, -2.70014, 3.74388, 16.4527
3.60324, 23.5807, 3.08758, 4.22465, 16.4519
5.76705, 24.2554, 1.62234, 3.6386, 16.462
3.7532, 24.9365, -2.64533, 3.78971, 16.4898
3.19292, 23.2868, -1.10384, 3.81563, 16.4817
4.75798, 22.8073, 0.545252, 3.84341, 16.493
3.47797, 24.0434, -2.0236, 4.0843, 16.5063
4.5162, 23.5353, 1.80253, 4.52211, 16.5049
5.46982, 24.3637, 2.75317, 4.00075, 16.5026
5.18138, 23.3508, 2.80913, 4.31882, 16.5703
6.82898, 22.2842, 1.0729, 3.77384, 16.6159
5.22739, 22.027, -0.550602, 4.13791, 16.6293
5.77, 22.9303, -2.56571, 4.75814, 16.6508
6.88668, 19.3258, -1.2418, 5.79017, 15.9302
4.94608, 18.6875, -2.64563, 5.15206, 15.5597
4.7888, 17.852, -3.05084, 5.40754, 15.4914
4.21272, 16.9227, 3.03363, 5.68123, 15.5418
2.90348, 16.4629, 2.68012, 5.84933, 15.4768
1.78486, 14.7785, -2.96208, 6.12553, 15.405
0.289995, 14.6818, 3.13091, 6.15528, 15.4417
1.47941, 11.6911, -1.07027, 6.6336, 15.3584
3.23607, 11.2375, 0.0828309, 6.73638, 15.3695
4.51696, 12.3916, 1.20993, 6.78012, 15.369
4.09814, 13.9607, 2.36681, 6.81703, 15.3534
2.54223, 14.2509, -2.71053, 6.84262, 15.369
1.44452, 14.0622, -2.07194, 6.79007, 15.464
0.876868, 12.7295, -1.46081, 6.71137, 15.4956
2.00289, 11.4601, -0.425325, 6.75082, 15.5098
3.65773, 12.6754, 1.2395, 6.87917, 15.5314
2.49873, 14.0383, 3.10358, 6.9831, 15.5175
1.36136, 13.0414, -1.57404, 6.99878, 15.5033
2.20091, 11.8552, -0.128369, 6.98251, 15.5116
3.36283, 13.0258, 1.72605, 7.03062, 15.5008
1.86997, 13.6244, -2.4308, 7.08854, 15.5047
2.89439, 12.4859, 0.536935, 7.22843, 15.5634
3.45022, 13.4169, 2.22038, 7.14629, 15.5681
2.11172, 13.1031, -1.62002, 7.18604, 15.5397
2.94893, 12.2889, 0.254629, 7.15312, 15.6136
2.65679, 13.6433, -2.84257, 7.25916, 15.5966
3.13977, 13.0272, 2.76114, 7.61728, 15.6417
2.55689, 12.9224, -1.60602, 7.48958, 15.6403
2.74242, 12.6682, -0.453205, 7.57279, 15.6665
2.93251, 13.0225, -2.8132, 7.64265, 15.6717
2.93609, 12.3618, 0.852907, 7.29349, 15.6539
2.66238, 12.881, 2.03364, 7.52419, 15.6438
2.98379, 11.7388, 0.831547, 7.12505, 15.6092
2.3173, 12.5171, 2.67161, 7.5164, 15.7164
3.18918, 10.8639, 0.627992, 6.98381, 15.6728
2.06971, 12.3045, -2.56758, 7.1828, 15.6981
1.57603, 11.2931, -0.971455, 7.11013, 15.7515
2.99528, 11.8088, 1.77998, 7.19836, 15.7377
1.81424, 12.1982, -2.15319, 7.1968, 15.7262
3.0268, 11.5646, 1.25726, 7.30023, 15.79
2.00911, 11.8289, -1.55854, 7.34119, 15.787
2.51746, 11.5444, -0.378406, 7.53197, 15.8414
2.59963, 11.7365, -0.931421, 7.65256, 15.8902
2.743, 12.1072, -1.50296, 7.72292, 15.986
3.01698, 11.8687, 1.67134, 7.7003, 15.9646
3.02061, 11.8017, 1.2457, 7.65129, 15.9996
2.63176, 11.8158, 1.80923, 7.87624, 16.069
1.88439, 12.2917, -1.0099, 7.85875, 16.0582
2.48899, 12.8912, -0.60279, 7.61486, 17.0427
2.55669, 12.9727, 0.200833, 7.7367, 17.8779
2.57393, 12.9095, 0.495735, 7.68563, 17.9169
2.75628, 13.1557, 2.97968, 7.73403, 17.9244
2.52323, 12.443, -2.66407, 8.31678, 17.9748
1.78034, 12.7754, 1.54645, 8.16838, 18.0158
2.43988, 12.66, -2.4732, 8.2289, 18.0272
3.28202, 13.8117, -1.26807, 8.6552, 18.0565
1.80423, 16.9697, 0.796751, 10.872, 17.883
2.9435, 16.424, 1.88825, 13.4128, 17.9307
2.28777, 16.2757, 2.92979, 13.7364, 17.7953
2.64412, 16.7023, 2.99248, 13.4387, 17.7776
3.0666, 15.9613, 2.18772, 13.6617, 17.8042
2.22388, 16.0637, -1.92911, 13.5532, 17.824
2.97089, 15.2282, 0.647502, 13.5253, 17.8541
2.17207, 16.1733, -2.12411, 13.5734, 17.864
3.11154, 15.6673, 1.55669, 13.6148, 17.8752
2.19393, 16.1497, -2.15082, 13.551, 17.894
2.89106, 15.2181, 0.659844, 13.5429, 17.9136
2.15874, 16.2105, -2.26469, 13.5693, 17.9266
3.03861, 15.7013, 1.70962, 13.6309, 17.9368
2.00643, 15.7848, -1.52361, 13.5939, 17.9613
3.03247, 15.8417, 2.01239, 13.6127, 17.9866
2.19151, 15.2953, -0.459446, 13.6322, 18.0061
2.95753, 15.8685, 2.28819, 13.8331, 18.0227
2.63631, 15.6202, -0.273519, 13.8974, 18.035
3.08968, 15.9494, 2.75728, 13.7919, 18.0646
2.80314, 16.3099, -1.22737, 14.2478, 18.0867
2.81297, 16.3247, -1.08095, 14.246, 18.0889
2.70558, 16.1067, 1.83515, 14.2795, 18.0902
2.73224, 16.2612, 0.170504, 14.2223, 18.0853
2.89008, 16.2993, -1.86751, 14.2928, 18.0848
2.45316, 16.2363, 1.22882, 14.3841, 18.1335
2.70875, 16.4784, -0.54917, 14.3832, 18.1347
2.8919, 16.1358, -2.52308, 14.3802, 18.1598
2.88067, 16.462, -1.63101, 14.2614, 18.1951
2.81694, 16.3072, 2.94549, 14.231, 18.2261
2.71446, 16.5275, -0.57327, 13.9265, 18.2215
2.72551, 16.7139, -2.09036, 13.8604, 18.2369
2.95712, 16.5454, 1.38187, 14.0003, 18.2519
2.88848, 16.6694, -2.22096, 14.1139, 18.2828
2.69434, 16.3168, 3.10776, 14.1348, 18.2967
2.11153, 16.5119, 1.93435, 14.5908, 18.2364
2.04177, 16.8541, 0.620463, 14.7855, 18.8226
3.00947, 17.2586, -0.809304, 14.9109, 19.0463
1.6863, 16.8096, 1.09891, 14.7222, 19.0513
2.76056, 16.5157, -2.03759, 14.7187, 19.0669
1.65443, 16.8911, 1.13263, 14.7304, 19.0754
2.78908, 16.9061, -1.54408, 14.7579, 19.1011
1.54452, 16.8443, 1.38513, 14.733, 19.1127
2.47517, 17.422, -0.82507, 14.7993, 19.1287
1.49241, 16.4931, 2.09852, 14.7531, 19.1229
1.9106, 17.5901, -0.183133, 14.8044, 19.1561
1.90021, 16.2077, 3.06521, 14.7815, 19.1549
1.59351, 17.521, 0.223771, 14.7745, 19.1799
1.86911, 16.5897, 2.96991, 13.8414, 19.1764
1.92916, 15.5701, 1.00278, 13.4313, 19.2126
1.54741, 16.9664, 3.14015, 13.3976, 19.2885
1.72962, 15.7415, 0.648509, 13.4798, 19.4638
1.1343, 16.7179, -2.97656, 13.7791, 19.4312
0.81752, 16.319, -0.852114, 13.8414, 19.4461
1.31014, 16.4497, 2.06374, 13.8776, 19.4678
0.913104, 17.0086, -2.51181, 13.7208, 19.5064
1.54556, 16.7485, 1.97997, 13.7062, 19.5267
1.33723, 17.0951, 2.67483, 13.7793, 19.5577
1.22118, 17.2624, -3.02902, 13.8058, 19.5663
1.09042, 17.2758, -2.56881, 13.8155, 19.5816
1.33361, 17.1983, 2.6371, 13.9001, 19.5916
1.28319, 16.7608, 2.83581, 14.0815, 19.623
1.24592, 16.8502, 2.39607, 14.0024, 19.7404
1.10905, 16.7904, -2.68374, 14.0722, 19.7912
0.980796, 16.9192, -2.10598, 14.1929, 19.753
0.513912, 16.9058, -0.00320989, 14.1002, 19.9431
0.516835, 15.6706, -2.64115, 14.2876, 20.7909
4.35193, 15.4798, 0.204352, 15.8275, 22.0762
6.35896, 13.8708, -0.569937, 15.6224, 22.1624
4.38124, 11.2349, -2.78005, 15.2778, 22.2208
3.97133, 14.0454, 0.348604, 15.0109, 22.2638
5.65649, 13.0029, -1.77619, 15.0214, 22.2686
3.60895, 12.6093, 1.99442, 14.9866, 22.2757
4.98989, 13.8626, -0.571849, 14.9234, 22.2971
4.10788, 12.4101, 2.36625, 14.854, 22.3215
5.14578, 12.8068, -2.40772, 14.707, 22.3527
4.94876, 12.2241, 2.9368, 14.938, 22.3519
3.73789, 12.3943, 1.89693, 15.0739, 22.3556
2.2392, 12.7577, 1.75476, 15.286, 22.3753
1.11219, 14.8437, 1.74639, 15.532, 22.3907
1.35751, 17.1591, 1.27431, 15.5366, 22.4079
2.96618, 18.9553, 0.623056, 15.5076, 22.4346
5.19614, 19.6806, 0.0520869, 15.5053, 22.4626
7.49244, 19.4483, -0.360991, 15.5325, 22.4903
9.74531, 18.9491, -0.469188, 15.5979, 22.5281
12.004, 18.3649, -0.446463, 15.6498, 22.5678
14.3657, 17.9941, -0.261913, 15.7082, 22.604
16.7446, 18.0495, 0.00514069, 15.7542, 22.6231
19.0964, 18.5447, 0.211373, 15.7592, 22.6602
21.3961, 19.1412, 0.295682, 15.7447, 22.699
23.6243, 20.0258, 0.411339, 15.7447, 22.7398
25.7478, 21.1305, 0.532188, 15.7487, 22.7787
27.7564, 22.3883, 0.598841, 15.7383, 22.8064
29.7328, 23.6803, 0.631204, 15.731, 22.8244
31.5576, 25.2133, 0.743924, 15.7423, 22.8645
33.1972, 26.9473, 0.877135, 15.7521, 22.8882
34.6554, 28.8542, 0.987813, 15.7517, 22.9272
35.631, 31.0299, 1.22818, 15.7766, 22.9665
36.0987, 33.3539, 1.50437, 15.7986, 22.9763
36.0977, 35.7195, 1.71212, 15.794, 23.004
35.4697, 37.9973, 2.00484, 15.8117, 23.0211
34.2378, 40.0043, 2.31641, 15.8247, 23.0533
32.4824, 41.5549, 2.63532, 15.8334, 23.0652
30.3291, 42.469, 2.9489, 15.834, 23.0814
27.9897, 42.5382, -2.95699, 15.8465, 23.0996
30.1638, 43.0885, 1.31327, 17.5363, 23.1415
30.2753, 43.0456, 1.99486, 17.5118, 23.1618
30.7457, 43.3, -1.15983, 17.6308, 23.1739
30.0181, 44.0205, -1.0202, 17.0027, 23.1942
31.898, 42.9569, 0.516535, 20.5091, 23.0345
31.5448, 44.4313, -0.500626, 21.2506, 23.0077
30.7955, 43.9964, -0.121922, 20.988, 23.0122
30.9016, 42.876, -3.11204, 21.0484, 23.0419
30.5879, 44.2183, 0.0801051, 21.085, 23.0442
31.4534, 43.3755, -2.13874, 21.1563, 23.058
30.249, 44.3944, 0.443092, 21.0958, 23.0802
31.1039, 43.2992, -2.60714, 21.0983, 23.105
30.2352, 44.4973, 0.431435, 21.1018, 23.1281
31.2588, 43.5857, -2.26753, 21.1265, 23.1358
30.3553, 44.7079, 0.154744, 21.0701, 23.1478
30.8647, 43.5288, -2.81846, 21.0911, 23.152
30.2878, 44.8659, 0.191117, 21.0953, 23.1574
30.9983, 43.7045, -2.59807, 21.1184, 23.1869
30.5035, 45.0633, -0.187965, 21.0672, 23.1892
30.1673, 43.8787, 2.4416, 21.0429, 23.2052
31.008, 44.2011, -2.24969, 20.9748, 23.2374
29.9659, 44.1672, 1.86309, 21.1064, 23.2359
29.9236, 45.2313, 0.375702, 21.246, 23.2485
31.1839, 46.8568, -0.105004, 21.5335, 23.2742
32.964, 44.7019, -1.61541, 21.5326, 23.2718
30.2852, 44.0338, 2.37838, 21.4081, 23.3008
29.0874, 41.869, 3.06074, 21.7281, 23.3057
30.3733, 37.8953, -1.55364, 22.0824, 23.3428
31.158, 35.5823, -1.13964, 22.1074, 23.3526
32.7881, 33.7314, -0.730584, 22.1151, 23.3891
34.8724, 32.4838, -0.403324, 22.1063, 23.405
37.2549, 31.9, -0.128499, 22.09, 23.4462
39.6632, 31.6292, -0.014345, 22.0553, 23.4636
42.1089, 31.7055, 0.123602, 22.0481, 23.4998
44.5616, 31.8795, 0.115837, 22.0132, 23.5398
46.9928, 32.1602, 0.142332, 22.0066, 23.5558
49.4212, 32.4108, 0.116526, 21.9934, 23.5793
51.8876, 32.5618, 0.0725279, 21.9861, 23.6027
54.2869, 33.0479, 0.214866, 22.0173, 23.6141
56.5851, 34.0019, 0.443146, 22.0462, 23.656
58.7654, 35.1857, 0.567729, 22.0394, 23.6906
60.7527, 36.6305, 0.703518, 22.0404, 23.7233
62.4571, 38.415, 0.904111, 22.0551, 23.7417
63.604, 40.6016, 1.19567, 22.0771, 23.7624
64.1539, 42.9924, 1.49527, 22.0913, 23.7855
63.8732, 45.4409, 1.85885, 22.1095, 23.8174
63.1156, 47.7686, 2.08139, 22.0937, 23.8591
61.7412, 49.7825, 2.35768, 22.0976, 23.889
60.0544, 51.5504, 2.53189, 22.0824, 23.9132
57.8887, 52.6588, 2.84486, 22.0992, 23.9316
55.4451, 52.9102, -3.05651, 22.1171, 23.9434
57.7579, 53.2187, 1.16434, 23.7653, 23.9709
