x_pos, y_pos, orientation, steering_angle, speed
30.57, 0.695892, -0.172677, -0.73, -0.29
30.575, 0.35669, -0.20729, -0.84, -0.76
30.6335, 0.0918236, -0.141406, -0.86, -0.01
29.3915, -0.226213, -0.0346777, -0.86, -0.4
30.4246, 0.227053, -0.0148946, -0.88, -1
30.1928, -0.276372, 0.123591, -0.95, -0.05
30.3598, 0.233402, 0.0977914, -0.9, 0.46
29.6526, 0.226851, 0.0965173, -0.92, 0.84
30.4225, 0.640371, 0.0525068, -0.85, -0.02
30.5795, 0.660375, -0.117224, -0.94, 0.18
30.1163, -0.0133739, -0.201214, -0.9, 0.8
29.8704, 0.219966, -0.222111, -0.89, 1.18
29.5796, 0.270377, -0.308885, -0.79, 1.41
29.7349, 0.0440243, -0.442807, -0.89, 1.36
29.7406, -0.235259, -0.593193, -0.91, 0.54
29.7001, 0.127504, -0.659606, -0.85, 0.44
29.6622, 0.0286721, -0.6578, -0.9, -0.25
29.7498, 0.0088404, -0.627563, -0.82, -0.51
28.9117, 0.452889, -0.605882, -0.82, 0.1
29.1829, 0.926126, -0.637939, -0.88, -0.62
29.5321, 0.735128, -0.683408, -0.91, -1.18
29.1743, 0.94593, -0.460924, -0.86, -1.03
28.4135, 0.554451, -0.38209, -0.91, -0.7
28.406, 0.0777492, -0.350435, -0.85, -0.27
28.9052, 0.473985, -0.172223, -0.86, -0.09
28.4079, -0.0984441, -0.23416, -0.86, -0.55
29.0701, -0.0170142, -0.194244, -0.86, -0.91
28.9695, 0.108762, -0.0834205, -0.9, -0.35
29.2117, 0.782016, -0.0857865, -0.83, 0.59
29.8536, 0.340666, -0.0712739, -0.84, 0.49
29.3594, 1.03768, -0.0622345, -0.86, -0.29
29.5595, 0.359098, -0.0474427, -0.76, -0.99
28.8545, 0.348057, 0.0669201, -0.85, -0.78
29.3314, 0.997073, 0.160516, -0.88, -0.49
29.2365, 1.11694, 0.210891, -0.9, -0.36
29.4666, 1.20239, 0.3237, -0.92, -1.13
28.8669, 0.909461, 0.399051, -0.94, -0.26
28.592, 2.09901, 0.460128, -0.93, -0.35
27.9721, 1.85425, 0.446179, -0.96, 0.44
28.9176, 1.6611, 0.320316, -0.94, -0.3
28.173, 2.20932, 0.408599, -1.01, -0.05
28.3855, 2.1358, 0.450313, -0.98, -0.3
28.1275, 2.24894, 0.479487, -1, -0.45
28.7069, 2.46176, 0.601556, -0.93, -0.83
28.2864, 2.61117, 0.791772, -0.83, -0.89
28.728, 2.78717, 0.913231, -0.83, -0.85
28.1345, 3.52252, 1.06189, -0.83, -0.57
29.0796, 2.99348, 1.17738, -0.8, -0.88
28.8686, 2.75593, 1.18807, -0.73, 0.05
29.3648, 2.61484, 1.10398, -0.76, -0.3
29.2793, 3.32613, 1.2451, -0.8, -1.2
29.1376, 3.27608, 1.33379, -0.79, -1.22
29.4238, 3.24798, 1.41261, -0.84, -1.11
29.7622, 2.92886, 1.51598, -0.9, -1.26
28.9115, 3.09693, 1.60499, -0.85, -1.55
28.7769, 4.11593, 1.84073, -0.81, -1.58
29.5076, 3.81051, 1.91435, -0.87, -2.18
29.6007, 3.94247, 2.2799, -0.97, -2.12
29.94, 4.07238, 2.44404, -1.03, -2
31.068, 4.23582, 2.76898, -0.92, -2.22
30.4103, 4.49125, 3.11496, -0.97, -1.47
29.9414, 4.05915, -2.84369, -0.97, -1.45
30.2849, 3.7577, -2.48485, -1.04, -2.44
29.9638, 3.79197, -2.10546, -0.99, -2.64
30.4689, 4.99128, -1.60983, -1.04, -2.49
30.8656, 5.47675, -1.20805, -1.03, -3.34
30.0976, 5.38244, -0.572654, -0.98, -3.03
29.061, 4.93357, 0.0506198, -1.12, -2.73
28.7809, 4.96229, 0.403467, -1.13, -1.69
28.254, 4.41045, 0.766707, -1.16, -1.95
28.4291, 4.67734, 1.21496, -1.15, -1.31
27.8904, 3.92494, 1.66211, -1.19, -1.04
28.6077, 3.72763, 1.85563, -1.12, -0.97
28.803, 4.11534, 2.13999, -1.15, -1.35
28.3275, 3.27113, 2.56023, -1.19, -2.45
28.4378, 3.79349, 3.12612, -1.13, -2.57
28.8237, 4.29927, -2.59233, -1.14, -1.6
28.1007, 4.69184, -2.00789, -1.18, -2.14
29.296, 5.07801, -1.57271, -1.2, -1.04
28.7626, 4.8663, -1.22781, -1.1, -1.47
29.0967, 4.76486, -0.917604, -1.12, -1.12
28.9979, 5.64941, -0.613429, -1.27, -1
28.2038, 5.35708, -0.391571, -1.24, -1.16
28.3752, 5.7874, 0.0162065, -1.24, -0.31
28.2536, 5.61162, 0.22046, -1.25, -1.14
28.6679, 5.46658, 0.467006, -1.22, -0.92
29.1322, 5.00843, 0.87165, -1.22, -0.82
28.1073, 4.0182, 1.1846, -1.16, -1.18
28.6188, 4.25004, 1.50695, -1.13, -2.27
28.2838, 3.3012, 2.08944, -1.21, -2.04
28.3863, 3.11977, 2.4908, -1.24, -2.14
28.3092, 4.23699, 2.99259, -1.26, -1.73
28.7601, 4.05316, -2.93703, -1.26, -1.34
28.7882, 3.93093, -2.49079, -1.23, -2.07
28.89, 4.1572, -1.98696, -1.21, -1.42
29.2704, 3.65995, -1.60672, -1.23, -1
29.6614, 4.55771, -1.28082, -1.16, -0.66
29.9184, 5.54148, -0.946007, -1.2, -0.77
29.7954, 5.74328, -0.609341, -1.19, -0.87
29.6281, 5.42207, -0.397814, -1.19, -0.79
29.7762, 5.55412, -0.236778, -1.12, -0.78
29.9896, 5.58956, -0.129633, -1.21, -0.55
30.3827, 5.99236, 0.0573888, -1.2, -0.45
29.1907, 5.46196, 0.0227265, -1.21, -0.26
29.5007, 5.4414, 0.0898854, -1.22, 0.65
29.3297, 6.57247, 0.0386431, -1.2, -1.33227e-15
29.5787, 5.38227, 0.0136641, -1.21, -0.13
29.1127, 5.3919, 0.0318414, -1.17, -0.4
29.9569, 5.34827, 0.191152, -1.28, 0.22
30.6668, 5.28991, 0.215333, -1.22, 0.34
30.1574, 5.4044, 0.164297, -1.33, 0.27
30.1233, 5.38612, 0.043517, -1.35, -1.22125e-15
30.302, 4.85113, -0.198999, -1.24, 0.45
30.0298, 5.7096, -0.199818, -1.33, -0.07
30.1051, 4.9485, -0.377235, -1.34, 0.58
29.8735, 5.52524, -0.42901, -1.33, 0.13
30.0414, 4.25655, -0.639802, -1.39, 0.08
29.9094, 4.22448, -1.00628, -1.35, -0.05
29.4432, 4.57018, -1.11648, -1.37, 0.93
30.2961, 5.10713, -1.56765, -1.32, 0.98
29.419, 5.1608, -1.93931, -1.37, 0.73
28.918, 5.3451, -2.13951, -1.4, -0.35
29.9318, 5.17211, -2.03101, -1.47, 0.07
29.7657, 5.12131, -1.94655, -1.46, 0.45
30.4908, 4.79038, -1.9943, -1.46, 0.5
29.8452, 5.10724, -2.3519, -1.41, 0.33
30.5014, 4.98106, -2.679, -1.45, -0.42
30.2678, 4.45916, -2.67561, -1.48, -0.21
29.5239, 4.5226, -2.49019, -1.43, -0.28
29.3763, 4.92785, -2.65906, -1.48, 0.17
29.2232, 4.77253, 3.06483, -1.46, 0.45
29.4145, 5.05559, 2.83507, -1.47, 0.83
29.8599, 4.71515, 2.07704, -1.47, 1.12
29.9458, 4.26698, 0.712569, -1.44, 1.49
29.9654, 4.8629, -0.524762, -1.55, 0.89
31.0115, 5.29222, -2.1098, -1.54, 0.2
30.5254, 5.84895, 1.44894, -1.51, 0.91
30.5095, 5.55505, -0.298388, -1.49, 1.17
29.8697, 5.89987, 3.04936, -1.58, 0.96
30.0395, 5.93983, 1.09664, -1.58, 1.24
29.7694, 6.32216, 1.46356, -1.53, 1.31
30.0949, 6.759, -0.635726, -1.57, 0.98
29.703, 6.77216, -0.864432, -1.59, 1.45
29.1772, 7.23864, 2.93918, -1.59, 1.07
28.6807, 7.58448, 1.39052, -1.61, 1.41
29.5418, 7.81188, -2.49481, -1.66, 1.93
29.4597, 7.76905, 0.067045, -1.62, 1
30.2924, 8.01482, 1.39947, -1.73, 0.49
30.517, 8.0889, 2.34168, -1.72, 1.2
30.3433, 8.32673, 3.09713, -1.76, 1.24
30.0593, 7.80754, -2.33717, -1.68, 1.47
30.0649, 7.50282, -1.15557, -1.65, 1.32
30.5394, 7.0834, 0.0524172, -1.64, 2.09
30.5385, 7.4294, -2.60058, -1.58, 1.44
30.0801, 7.41688, -0.0549362, -1.61, 1.56
29.8695, 6.73005, 1.10481, -1.52, 1.6
30.6694, 6.821, 1.05305, -1.57, 0.48
29.5869, 7.49199, -1.98099, -1.65, 1.05
30.0655, 7.53711, 0.843681, -1.59, 0.9
30.972, 7.41255, 1.2792, -1.6, 1.03
30.7217, 7.70346, 1.19744, -1.6, 1.76
30.2276, 7.7469, 1.87474, -1.56, 1.35
30.7901, 8.75705, -2.73803, -1.52, 1.36
30.2766, 8.39574, -1.63664, -1.49, 1.15
30.3871, 7.84079, 2.72645, -1.49, 0.15
30.5978, 8.40895, 0.542369, -1.57, 0.86
31.4008, 8.19547, -2.16879, -1.51, 0.4
31.2104, 8.29901, 1.01862, -1.58, 1.07
31.0524, 8.52703, 0.276472, -1.57, 0.99
31.8558, 8.8148, 2.30738, -1.66, 0.65
31.5702, 8.99723, -1.93251, -1.72, 1.21
31.6421, 8.63077, -1.06059, -1.6, 1.37
32.3676, 8.17892, 0.275324, -1.63, 1.55
32.4544, 8.3243, -2.4186, -1.66, 0.66
32.8035, 8.47685, -0.35505, -1.58, 0.88
32.8234, 8.04274, 2.10157, -1.63, 1.58
33.6343, 7.74325, -0.867069, -1.64, 1.26
33.1524, 8.52578, 1.10539, -1.64, 1.18
32.5868, 7.77644, -2.59591, -1.61, 1.7
33.1869, 7.67389, -0.394281, -1.68, 0.93
33.9739, 8.34598, 1.99767, -1.66, 1.23
33.3533, 8.55536, -2.28563, -1.65, 1.18
33.4168, 8.96737, -0.46309, -1.67, 1.44
33.7742, 8.21841, 1.16386, -1.75, 1.04
33.1537, 8.89189, 2.15869, -1.76, 1.3
33.8938, 8.85543, -3.17377, -1.76, 2.2
33.8003, 8.91905, -1.55943, -1.75, 2.03
33.4864, 8.08108, -0.306126, -1.68, 2.08
33.7828, 7.7705, 1.41649, -1.66, 1.78
34.0009, 8.08018, -1.17597, -1.67, 2.56
34.0363, 8.55263, 2.17093, -1.65, 1.79
33.7147, 7.94966, 0.664053, -1.61, 2.44
34.0031, 8.4341, 1.92399, -1.6, 1.86
32.7274, 8.12081, -2.22324, -1.67, 1.84
33.2155, 7.6749, 1.67461, -1.66, 2.19
33.677, 8.12856, -2.35852, -1.62, 1.78
32.5391, 7.30063, 0.534975, -1.67, 1.6
32.7426, 6.86827, -2.2103, -1.6, 1.48
33.3609, 7.3092, 0.195566, -1.73, 1.54
32.96, 7.29701, 1.45978, -1.69, 0.84
32.3398, 7.66102, 2.519, -1.74, 1.18
32.4255, 6.53603, -2.47903, -1.65, 0.96
31.9776, 7.14317, -1.36585, -1.72, 1.48
31.7916, 6.68042, -0.645269, -1.76, 0.95
31.8877, 7.5083, 0.292923, -1.67, 1.37
32.2001, 7.35007, 1.5297, -1.69, 1.52
31.2763, 7.26691, -3.06359, -1.57, 1.06
31.6374, 7.33534, -0.212839, -1.6, 0.61
30.8469, 7.17829, -0.786413, -1.54, 0.51
31.3747, 6.07449, 1.37879, -1.53, 1.49
30.8424, 6.55809, -1.57555, -1.6, 1.11
30.4854, 6.29251, 1.02225, -1.66, 1.24
30.3961, 5.8688, 2.82478, -1.68, 0.33
30.8577, 6.09076, -2.87139, -1.68, 0.44
30.6045, 6.67988, -1.82753, -1.56, 0.62
30.5915, 6.44567, 0.496999, -1.64, 0.29
31.0699, 7.29417, 1.44295, -1.62, -0.02
30.2826, 7.72421, 2.28943, -1.55, -0.04
30.8316, 6.67731, -1.62967, -1.58, 0.55
30.7157, 6.90092, 1.6979, -1.61, 0.44
31.3221, 7.53808, 2.64583, -1.59, 0.72
30.9936, 6.19477, 0.320774, -1.56, 0.1
31.5067, 6.7769, 2.77332, -1.6, -0.25
30.7959, 6.828, -2.93349, -1.61, 0.94
31.6203, 5.55851, -1.64737, -1.68, 1.03
31.7615, 5.97481, -0.645565, -1.7, 0.99
31.8063, 5.80385, -0.0888558, -1.69, 0.49
31.1397, 5.76557, 0.753064, -1.65, 0.75
31.597, 6.24222, 1.15645, -1.73, 0.6
31.7774, 6.54684, 1.60037, -1.76, 0.96
32.2259, 6.2571, 2.03561, -1.74, 0.99
32.6234, 6.65538, 2.64425, -1.77, 0.78
32.8631, 7.35704, 3.1007, -1.81, 0.35
32.4252, 7.45715, -2.77848, -1.86, 0.28
32.1444, 7.30513, -2.56411, -1.82, 0.29
31.9003, 7.35563, -2.36287, -1.83, -0.08
31.7817, 7.24749, -2.31578, -1.91, 0.31
32.5602, 7.02868, -2.18869, -1.83, -0.1
33.2851, 6.8762, -2.14, -1.89, 0.12
32.8019, 6.09607, -2.15551, -1.93, 0.19
32.2473, 5.75336, -2.13022, -2, 0.13
32.5844, 6.59547, -2.11513, -2.06, -0.54
32.9769, 6.26595, -2.13906, -2.02, 0.05
33.1364, 6.65376, -2.22546, -2.06, -0.37
32.4918, 5.98837, -2.21039, -2.08, -0.11
32.5089, 6.26678, -2.2545, -2.06, 0.25
32.4696, 5.79755, -2.29649, -2.09, -0.32
32.5297, 5.94494, -2.25808, -2.07, 0.75
32.3786, 5.47581, -2.12272, -2.1, -0.27
32.458, 6.11497, -2.10073, -2, -0.25
31.9177, 5.74782, -2.04797, -2.05, 1
32.5864, 6.17044, -1.98811, -1.99, 0.79
32.1538, 5.76073, -1.7666, -1.99, 1.05
32.9146, 5.6484, -1.46834, -2.02, 1.17
33.0806, 5.42671, -1.1691, -1.99, 1.7
32.5011, 6.24917, -0.863038, -1.96, 1.49
32.5065, 5.67264, -0.445915, -2.02, 1.78
33.1869, 5.49994, -0.0644214, -1.91, 0.95
33.0495, 4.86066, 0.372, -1.98, 1.21
33.834, 4.12118, 0.640152, -1.92, 1.46
33.1688, 4.02707, 0.961073, -2.01, 0.38
33.3836, 4.0891, 1.18136, -1.87, 0.84
33.57, 4.85754, 1.45462, -1.83, 1.17
33.312, 5.19635, 1.77462, -1.8, 0.22
33.351, 4.93199, 1.96678, -1.82, -0.22
33.6789, 4.67761, 2.01839, -1.88, 0.42
33.0821, 4.56052, 2.09278, -1.94, -0.06
34.1563, 4.74258, 2.05693, -1.89, 0.01
33.783, 4.38623, 1.90097, -1.93, -1.05
33.6492, 3.98113, 1.71627, -1.94, -0.56
33.9717, 4.11822, 1.61506, -1.97, 0.39
32.9916, 4.32122, 1.59296, -1.95, -0.52
33.8416, 4.68422, 1.60597, -1.93, 0.42
33.5911, 4.66921, 1.6944, -1.96, 0.73
34.4815, 3.90038, 1.81786, -1.94, -0.17
34.0662, 4.5407, 1.85816, -1.86, 0.71
33.4723, 5.41527, 1.97544, -1.93, 0.27
32.9112, 5.14269, 2.13666, -1.94, 0.51
33.94, 4.97304, 2.23317, -1.96, 0.6
33.5951, 4.36924, 2.3903, -1.9, 0.26
32.8801, 4.45425, 2.27509, -1.85, -0.25
33.3346, 3.56011, 2.37731, -1.81, -0.42
33.6041, 4.14998, 2.26879, -1.92, -0.07
32.6895, 4.24534, 2.12423, -1.95, -0.29
33.2914, 4.17225, 1.99489, -1.91, -0.07
33.3922, 4.22215, 1.8782, -1.93, 0.12
32.9608, 4.36549, 1.90534, -1.94, -0.38
32.5383, 4.73748, 1.87785, -1.89, -0.27
33.0877, 3.72942, 1.87395, -1.95, -0.24
32.9474, 4.66037, 1.87674, -1.96, -0.16
32.9788, 3.93556, 1.86319, -1.96, 0.03
33.4698, 4.88297, 1.78046, -1.96, -0.35
32.7293, 4.3838, 1.58674, -1.9, -0.95
32.7689, 4.77786, 1.54104, -1.96, -0.45
32.7231, 4.91125, 1.39062, -1.94, -0.52
33.1645, 4.42282, 1.24362, -1.99, -0.65
32.9426, 4.5078, 1.08894, -2.08, -0.98
32.1767, 4.2849, 0.905121, -2.05, -1.03
31.7362, 4.37204, 0.659134, -2.07, -0.57
31.7756, 4.99784, 0.571496, -2, -1.01
32.0587, 5.31117, 0.440151, -2.03, 0.11
30.9051, 5.44948, 0.469903, -2.03, 0.43
31.3937, 5.04922, 0.429569, -2.04, -0.13
30.9729, 4.98392, 0.442603, -2.08, -0.12
31.4488, 4.19237, 0.468425, -2.01, 1.08
30.4758, 4.17744, 0.598262, -2.03, 0.95
31.2335, 4.76363, 0.698822, -1.95, 0.57
30.8058, 4.75491, 0.761026, -2.01, 0.53
30.8817, 4.15155, 0.753337, -1.92, 0.99
31.1589, 4.15599, 0.920471, -1.93, 0.74
31.3175, 4.53063, 1.23908, -1.92, 1.41
30.8812, 4.36249, 1.70994, -1.9, 1.92
30.944, 4.43237, 2.3708, -1.85, 1.32
31.0012, 4.52661, 2.87514, -1.95, 1.34
30.7737, 4.86033, -3.02354, -1.83, 1.51
29.7906, 4.12241, -2.64527, -1.83, 1.41
30.1167, 4.58549, -2.17319, -1.87, 1.07
29.7254, 4.58291, -1.59424, -1.86, 1.57
29.9466, 4.39675, -0.968041, -1.84, 2.26
30.1489, 4.02651, 0.0644019, -1.83, 2.8
30.0498, 3.91858, 1.19899, -1.83, 1.87
29.2233, 4.44269, 2.30293, -1.76, 1.92
29.9291, 4.63276, -3.02324, -1.78, 1.05
28.8253, 4.39318, -2.29649, -1.87, 1.17
29.5049, 4.223, -1.78003, -1.9, 0.95
29.2783, 3.58086, -1.46014, -1.83, 1.23
29.206, 2.88194, -0.971078, -1.91, 1.35
28.607, 2.95673, -0.246306, -1.92, 1.79
28.8715, 3.05899, 0.44632, -1.86, 2.02
29.7564, 3.16192, 1.09034, -1.91, 1.49
30.0972, 3.15436, 1.90972, -1.89, 1.5
30.3642, 2.17843, 2.4558, -1.83, 2.1
29.4286, 2.57563, -2.90851, -1.96, 1.79
28.9294, 1.72482, -2.32853, -1.95, 0.91
29.7589, 1.71138, -1.98653, -1.97, 0.99
29.3549, 1.93149, -1.52068, -1.97, 1.94
30.2526, 1.734, -1.0653, -1.92, 2.29
30.2604, 0.986866, -0.447983, -1.89, 2.89
31.1344, 0.801532, 0.271172, -1.95, 1.97
30.298, 1.84251, 0.93413, -1.91, 2.07
30.5695, 2.11426, 1.52197, -1.98, 1.61
30.6754, 2.33603, 1.97204, -1.96, 2.28
30.7681, 2.17781, 2.42762, -1.95, 1.48
30.6141, 1.71969, 2.85912, -1.98, 1.51
31.2551, 1.73213, -3.04998, -2.06, 2.29
31.73, 1.43612, -2.61054, -2.02, 1.82
30.3326, 1.96928, -2.09864, -2.06, 1.51
30.6538, 1.70294, -1.83981, -2.11, 2.25
30.6197, 1.75675, -1.27558, -2.05, 2.55
31.646, 0.437705, -0.787966, -2.07, 1.2
31.9592, 0.0386723, -0.492695, -1.98, 1.74
32.7621, 0.30414, -0.00996557, -1.97, 2.34
32.1342, 0.344218, 0.459445, -2.04, 2.18
32.4504, -0.210714, 0.920263, -2.1, 1.82
32.3312, -0.0566569, 1.27429, -2.09, 2.38
32.0063, 0.493487, 1.57983, -2.18, 2.03
31.5615, 1.58839, 1.94392, -2.09, 1.84
32.448, 1.67474, 2.27882, -2.09, 1.71
31.6794, 1.82292, 2.63649, -2.06, 2.07
32.237, 1.61378, 2.98173, -2.1, 1.87
32.0761, 1.20529, -2.84307, -2, 2.18
31.9963, 1.0107, -2.23413, -2.03, 2.27
30.9756, 1.01258, -1.71479, -2.09, 1.98
31.2807, 0.327313, -1.24214, -2.03, 1.35
30.8059, 0.0870371, -0.817848, -2.01, 2.23
30.7828, -0.274616, -0.397952, -1.98, 1.5
31.8039, 0.0740841, 0.085296, -1.96, 1.79
31.9521, -0.570557, 0.543572, -2.09, 1.78
31.7675, 0.0172799, 0.91056, -2.04, 1.99
32.1004, 0.773532, 1.41218, -1.97, 2.41
32.4484, 0.454172, 1.99814, -2.01, 2.03
31.5186, 0.702472, 2.4036, -1.99, 1.71
32.236, 0.937197, 2.90681, -1.99, 2.18
31.6703, 0.29008, -2.88776, -2.01, 1.86
32.121, 0.47369, -2.51788, -2.07, 1.17
31.7542, 0.362015, -2.1929, -1.98, 1.76
32.2413, 0.333828, -1.64892, -1.98, 1.47
32.0977, 0.452863, -1.29992, -2.02, 1.92
32.0085, 0.200836, -0.93694, -2.05, 1.3
32.8247, -0.190149, -0.601285, -2.01, 2.11
33.6268, -0.406514, -0.11971, -2.02, 2.15
34.344, 0.0103747, 0.319148, -2.02, 1.67
33.9892, 1.0792, 0.81408, -2.03, 1.32
34.4175, 1.03875, 1.25295, -2.06, 1.96
33.5384, 1.61972, 1.61114, -2.02, 1.82
34.1967, 1.94065, 1.90944, -2.08, 1.65
33.4685, 2.01086, 2.21033, -2.08, 0.88
33.8565, 1.1867, 2.24565, -1.98, 1.81
34.4278, 1.95213, 2.59003, -1.94, 0.7
33.6158, 2.11062, 2.93623, -2, 1.59
34.0266, 1.74139, -3.1868, -2.01, 0.92
33.3023, 1.58136, -2.91227, -2.04, 0.6
33.4964, 0.994974, -2.75502, -1.96, 0.95
34.0566, 0.436357, -2.4394, -2.01, 1.1
33.6472, 1.20973, -2.04011, -1.87, 1.39
33.6183, 1.03169, -1.71725, -1.9, 0.81
33.1889, 0.993898, -1.42357, -1.88, 0.79
32.9671, 0.786438, -1.15997, -1.97, 0.59
33.8616, -0.0554647, -0.983316, -1.89, 1.01
34.2117, 0.698458, -0.653684, -1.84, 0.88
33.3829, 0.360666, -0.20423, -1.79, 2.17
33.9089, 0.10639, 0.526716, -1.85, 2.12
34.9001, 0.0272686, 1.40935, -1.81, 1.94
33.8113, 0.388885, 2.16076, -1.77, 1.69
33.7936, 1.51564, -3.09753, -1.76, 1.33
33.453, 1.29798, -2.11052, -1.83, 1.41
33.8968, 0.50035, -1.36344, -1.91, 1.04
33.9554, 0.592371, -0.967607, -1.86, 1.28
34.7816, -0.438202, -0.539353, -1.92, 1.5
34.6734, -0.322714, 0.0710198, -1.81, 2
34.9701, 0.101989, 0.766, -1.77, 1.73
34.7414, 0.583107, 1.39752, -1.8, 1.41
35.3436, -0.53302, 1.88749, -1.82, 0.9
34.9823, 0.322748, 2.58784, -1.79, 1.61
34.9936, -0.381307, -3.06764, -1.78, 1.07
34.3014, 0.376217, -2.65432, -1.76, 0.93
34.2438, -0.429002, -2.20543, -1.8, 1.21
34.589, 0.151632, -1.88005, -1.8, 0.73
33.813, 0.524312, -1.71729, -1.88, -0.53
34.1377, -0.305242, -1.84033, -1.97, -0.4
33.4158, 0.58597, -1.69287, -1.94, 0.06
33.9532, -0.0238635, -1.71019, -2.01, 0.38
33.2801, -0.890675, -1.67704, -1.97, 0.35
33.3965, -0.870502, -1.58149, -2.02, 0.18
33.8689, -0.356417, -1.54174, -1.99, -0.02
34.7826, -1.43221, -1.41284, -2.12, -0.15
34.9762, -0.918825, -1.239, -2.05, 0.62
33.7046, -1.54169, -1.21213, -2.13, 0.89
33.7623, -1.31165, -0.893819, -2.07, 1.23
33.8939, -2.37176, -0.711272, -2.18, 1.28
34.9168, -2.32934, -0.569774, -2.15, 0.88
34.7627, -2.77373, -0.377454, -2.11, 0.42
34.5233, -2.16873, -0.260039, -2.2, 0.92
34.4876, -2.4048, -0.123701, -2.2, 0.82
33.9994, -2.11825, -0.0608936, -2.1, 0.45
33.4373, -1.41445, 0.151618, -2.19, 0.96
34.0907, -1.86632, 0.12947, -2.16, 7.21645e-16
33.8512, -1.97107, 0.205809, -2.24, 0.16
34.486, -2.46967, 0.223113, -2.25, 0.35
33.3948, -2.97205, 0.309246, -2.23, -0.09
34.164, -2.46174, 0.3137, -2.21, 0.69
34.0102, -2.8635, 0.403606, -2.16, 1.46
34.76, -2.48129, 0.515742, -2.21, 0.33
35.4057, -2.52232, 0.665295, -2.27, 1.26
35.3534, -2.42309, 0.844211, -2.31, 0.43
35.4815, -2.85806, 0.900603, -2.31, 0.74
35.5257, -3.17507, 0.933768, -2.29, 1.41
36.2159, -3.11837, 1.12066, -2.24, 1.78
35.7502, -3.23178, 1.21131, -2.17, 2.01
35.6559, -2.7569, 1.53337, -2.17, 2.18
36.4342, -2.22801, 1.88938, -2.12, 2.02
36.3923, -2.34963, 2.32658, -2.17, 2.46
36.2226, -3.02964, 2.57604, -2.15, 2.01
35.5853, -2.69394, 2.91263, -2.18, 1.87
36.4268, -2.78739, 3.03298, -2.16, 1.38
35.4506, -3.11719, -2.91427, -2.24, 1.96
35.8247, -3.24838, -2.632, -2.26, 1.56
35.5096, -3.52429, -2.32703, -2.32, 1.33
35.8508, -3.81183, -2.13506, -2.23, 1.51
34.9924, -3.2715, -2.01513, -2.22, 0.45
35.2298, -3.66318, -1.82402, -2.23, 1.69
34.4845, -3.72542, -1.58843, -2.29, 1.87
35.1109, -4.10799, -1.39306, -2.3, 0.89
36.2474, -3.55883, -1.1973, -2.37, 1.08
36.3811, -4.28728, -1.07568, -2.36, 1.13
36.5022, -3.53051, -1.0333, -2.27, 0.58
36.3656, -3.34529, -0.878228, -2.28, 0.3
36.3983, -3.88819, -0.746995, -2.26, 1
37.6587, -4.16696, -0.645937, -2.33, 1.26
37.4274, -3.94684, -0.538082, -2.24, 0.81
37.5323, -3.45303, -0.305665, -2.28, 1.68
37.6794, -3.24595, -0.133546, -2.25, 0.59
37.6159, -3.60462, -0.0150039, -2.25, 0.87
38.2516, -2.85787, 0.127949, -2.28, 1.06
37.8303, -3.31462, 0.302339, -2.24, 0.07
38.199, -3.10569, 0.377184, -2.21, -0.29
37.6275, -2.92824, 0.359033, -2.24, -0.27
37.4275, -1.88824, 0.409033, -2.22, 0.03
37.9074, -2.17349, 0.46655, -2.19, 0.22
37.5119, -2.33033, 0.430047, -2.2, -0.32
37.8464, -2.80351, 0.503964, -2.22, 0.48
37.3417, -3.35085, 0.443726, -2.21, -0.05
37.086, -3.77887, 0.415165, -2.21, 0.47
36.9442, -3.49971, 0.442112, -2.24, -0.88
37.2795, -3.29965, 0.448866, -2.28, -0.27
36.3929, -3.13431, 0.361152, -2.23, -0.32
36.1349, -3.02582, 0.234997, -2.19, -1.05
35.7346, -2.76668, 0.030084, -2.22, -1.83
